index,jempol_kanan, x_jempol_kanan, y_jempol_kanan, z_jempol_kanan, telunjuk_kanan, x_jempol_kanan, y_jempol_kanan, z_jempol_kanan, tengah_kanan, x_jempol_kanan, y_jempol_kanan, z_jempol_kanan, manis_kanan, x_manis_kanan, y_manis_kanan, z_manis_kanan, kelingking_kanan, x_kelingking_kanan, y_kelingking_kanan, z_kelingking_kanan, jempol_kiri, x_jempol_kiri, y_jempol_kiri, z_jempol_kiri, telunjuk_kiri, x_telunjuk_kiri, y_telunjuk_kiri, z_telunjuk_kiri, tengah_kiri, x_tengah kiri, y_tengah_kiri, z_tengah_kiri, manis_kiri, x_manis_kiri, y_manis_kiri, z_manis_kiri, kelingking_kiri, x_kelingking_kiri, y_kelingking_kiri, z_kelingking_kiri
4, 84.5292434692, 45.367, -15.2618, -64.7483, 35.1834220886, 18.7705, -25.7426, -16.9682, 35.7802124023, 12.4721, -32.5651, -10.5658, 44.8043174744, -2.51755, -40.9331, -18.9863, 37.9115562439, -12.5828, -35.4663, -9.42379, 65.6154632568, 50.1866, -10.771, -34.5645, 99.1575622559, 46.8056, -2.75903, -83.4967, 103.778175354, 28.065, -12.4002, -95.1404, 97.7280349731, 0.344696, -14.7099, -92.8265, 89.1334457397, -33.3817, -20.0734, -76.3773
4, 84.5292510986, 45.3626, -15.2631, -64.7477, 35.1776695251, 18.7734, -25.7333, -16.9706, 35.7775039673, 12.4618, -32.5636, -10.5733, 44.7718544006, -2.52588, -40.9062, -18.9794, 37.8941574097, -12.5931, -35.4481, -9.41517, 65.6296386719, 50.2069, -10.7616, -34.5525, 99.1575317383, 46.8263, -2.7412, -83.4856, 103.777610779, 28.0889, -12.3804, -95.1354, 97.7131652832, 0.386543, -14.7476, -92.809, 89.1338043213, -33.3643, -20.0538, -76.3906
4, 84.5285720825, 45.3592, -15.2621, -64.7471, 35.1740493774, 18.7747, -25.7265, -16.974, 35.7722091675, 12.4468, -32.5606, -10.5855, 44.7406387329, -2.53391, -40.8802, -18.9726, 37.8765640259, -12.6027, -35.4303, -9.40521, 65.653503418, 50.231, -10.7424, -34.5476, 99.1578826904, 46.828, -2.72098, -83.4854, 103.777389526, 28.0918, -12.3614, -95.1368, 97.7010955811, 0.405228, -14.7808, -92.7942, 89.1327362061, -33.3611, -20.0512, -76.3929
4, 84.5271682739, 45.3536, -15.2611, -64.7464, 35.1687545776, 18.7806, -25.7164, -16.9746, 35.7659912109, 12.4319, -32.5558, -10.6013, 44.7082862854, -2.53707, -40.8541, -18.9648, 37.8592376709, -12.608, -35.414, -9.39573, 65.679107666, 50.2527, -10.7291, -34.5456, 99.1583557129, 46.8315, -2.6866, -83.4846, 103.771965027, 28.0998, -12.3404, -95.1332, 97.6951293945, 0.417664, -14.7728, -92.7903, 89.1312179565, -33.358, -20.0368, -76.3982
4, 84.5280685425, 45.347, -15.2628, -64.7483, 35.1638641357, 18.7866, -25.707, -16.9743, 35.7636985779, 12.4279, -32.5539, -10.6043, 44.6779022217, -2.54062, -40.8312, -18.953, 37.8403434753, -12.6123, -35.3987, -9.38071, 65.7159881592, 50.2952, -10.7178, -34.5252, 99.158416748, 46.8639, -2.63943, -83.4679, 103.76625824, 28.1376, -12.2984, -95.1233, 97.6678314209, 0.482201, -14.8012, -92.7654, 89.1316299438, -33.3358, -19.9864, -76.4224
4, 84.5265808105, 45.3453, -15.2567, -64.7475, 35.1635017395, 18.7965, -25.6994, -16.9726, 35.7572059631, 12.43, -32.5483, -10.6027, 44.6509819031, -2.53773, -40.8109, -18.9425, 37.8219833374, -12.6112, -35.3858, -9.36362, 65.7479248047, 50.3343, -10.6983, -34.5067, 99.1579437256, 46.8894, -2.59357, -83.4545, 103.751701355, 28.1763, -12.2797, -95.1037, 97.6596374512, 0.517227, -14.7739, -92.7623, 89.129737854, -33.3182, -19.9366, -76.4432
4, 84.5245513916, 45.3441, -15.2522, -64.7457, 35.1647262573, 18.802, -25.6951, -16.9736, 35.7536125183, 12.4305, -32.5449, -10.6023, 44.6230316162, -2.53646, -40.7898, -18.9317, 37.8041954041, -12.6127, -35.3721, -9.34888, 65.7677764893, 50.3646, -10.6695, -34.4919, 99.1575927734, 46.9067, -2.55865, -83.4452, 103.735176086, 28.2083, -12.2787, -95.0824, 97.6563262939, 0.537994, -14.7367, -92.7648, 89.127166748, -33.3064, -19.8997, -76.4574
4, 84.520362854, 45.3389, -15.2491, -64.7435, 35.1625671387, 18.8063, -25.6888, -16.9746, 35.7519340515, 12.4295, -32.5425, -10.6054, 44.5908279419, -2.53864, -40.7642, -18.9231, 37.7868499756, -12.6171, -35.3565, -9.33898, 65.7691345215, 50.3716, -10.6609, -34.4866, 99.1554107666, 46.916, -2.54692, -83.4382, 103.724830627, 28.2225, -12.2734, -95.0711, 97.6546936035, 0.544395, -14.7021, -92.7684, 89.1279067993, -33.3082, -19.8559, -76.4691
4, 84.5159072876, 45.3387, -15.2503, -64.7371, 35.1576385498, 18.812, -25.683, -16.9682, 35.7502441406, 12.4191, -32.5415, -10.6132, 44.5596237183, -2.54402, -40.7392, -18.9143, 37.7681541443, -12.6247, -35.3389, -9.32821, 65.7739868164, 50.3773, -10.6626, -34.4835, 99.1498947144, 46.9226, -2.56073, -83.4292, 103.719528198, 28.2272, -12.2715, -95.0657, 97.6524124146, 0.547043, -14.687, -92.7685, 89.1279678345, -33.3122, -19.8275, -76.4753
4, 84.5088195801, 45.3351, -15.2508, -64.7307, 35.15467453, 18.8169, -25.6784, -16.9629, 35.7490730286, 12.407, -32.541, -10.6229, 44.5240020752, -2.55175, -40.7102, -18.9058, 37.7489051819, -12.6375, -35.318, -9.32178, 65.777671814, 50.3845, -10.657, -34.4793, 99.148223877, 46.9254, -2.56133, -83.4259, 103.717437744, 28.2288, -12.2654, -95.0639, 97.6518936157, 0.546371, -14.6699, -92.7704, 89.1279754639, -33.3166, -19.8071, -76.4793
4, 84.4978713989, 45.3378, -15.2576, -64.7141, 35.1544113159, 18.8152, -25.6793, -16.9602, 35.7511177063, 12.3876, -32.5437, -10.637, 44.4890365601, -2.56849, -40.676, -18.908, 37.7303924561, -12.6584, -35.2914, -9.32712, 65.7792053223, 50.3863, -10.6582, -34.4787, 99.1472702026, 46.9266, -2.5619, -83.424, 103.715034485, 28.2293, -12.2639, -95.0616, 97.6519165039, 0.543594, -14.6514, -92.7733, 89.1286621094, -33.3224, -19.7885, -76.4825
4, 84.4855804443, 45.3389, -15.2595, -64.6985, 35.1568145752, 18.8097, -25.6815, -16.963, 35.754863739, 12.3675, -32.5473, -10.6531, 44.4562187195, -2.59243, -40.6388, -18.9196, 37.7102355957, -12.6829, -35.2611, -9.33651, 65.7786941528, 50.3778, -10.6657, -34.4886, 99.1472625732, 46.9099, -2.56519, -83.433, 103.714347839, 28.2079, -12.2629, -95.0671, 97.6529312134, 0.520149, -14.6388, -92.7756, 89.1290893555, -33.3447, -19.7684, -76.4785
4, 84.7624130249, 46.1207, -15.7968, -64.2176, 35.310836792, 19.2794, -25.5973, -16.751, 35.6721229553, 12.4789, -32.467, -10.3649, 42.2046432495, -2.87137, -39.1557, -17.3159, 36.3013458252, -13.1289, -34.1272, -7.87078, 66.3757171631, 49.9986, -10.4444, -35.8482, 98.8592453003, 46.2394, -2.66492, -83.5284, 103.249969482, 27.0521, -12.5733, -94.9316, 97.2068786621, -0.400627, -15.742, -92.1736, 88.9199676514, -34.2008, -20.8561, -75.6506
4, 84.7517700195, 46.062, -15.8626, -64.234, 35.3152275085, 19.268, -25.6159, -16.7414, 35.6753463745, 12.4734, -32.4776, -10.3432, 42.1912384033, -2.90979, -39.1478, -17.2819, 36.2957611084, -13.1612, -34.1165, -7.82511, 66.3570861816, 49.9838, -10.4473, -35.8606, 98.8622360229, 46.225, -2.67604, -83.5366, 103.25, 27.0252, -12.5657, -94.9401, 97.2050704956, -0.422485, -15.7286, -92.1732, 88.9176177979, -34.2239, -20.8279, -75.6457
4, 84.7442779541, 46.0155, -15.9183, -64.2465, 35.3231430054, 19.2574, -25.6333, -16.7373, 35.6784439087, 12.4687, -32.4867, -10.3251, 42.1769142151, -2.94868, -39.136, -17.2558, 36.2882499695, -13.1901, -34.1048, -7.78624, 66.3474960327, 49.9694, -10.4601, -35.8776, 98.8671112061, 46.2053, -2.68918, -83.5484, 103.250244141, 26.9938, -12.5622, -94.9492, 97.2049484253, -0.454933, -15.7066, -92.1763, 88.9156570435, -34.2521, -20.7994, -75.6386
4, 84.7358779907, 45.9711, -15.9683, -64.258, 35.3300247192, 19.2472, -25.6492, -16.734, 35.6814231873, 12.4633, -32.4951, -10.3098, 42.1626815796, -2.98221, -39.1258, -17.2302, 36.2815628052, -13.2208, -34.0919, -7.75291, 66.3258666992, 49.9507, -10.4662, -35.891, 98.8771820068, 46.1908, -2.69084, -83.5603, 103.250839233, 26.9716, -12.5598, -94.9554, 97.2049102783, -0.479645, -15.6864, -92.1793, 88.9151916504, -34.2757, -20.7714, -75.6349
4, 84.7299194336, 45.9355, -16.0058, -64.2682, 35.3365707397, 19.2379, -25.6621, -16.7339, 35.6842460632, 12.4588, -32.5018, -10.2987, 42.1514625549, -3.00071, -39.1223, -17.2036, 36.2712745667, -13.2477, -34.0773, -7.72605, 66.3100128174, 49.9404, -10.4688, -35.8978, 98.8890762329, 46.1777, -2.68661, -83.5727, 103.250984192, 26.9518, -12.5567, -94.9611, 97.2049636841, -0.501823, -15.6666, -92.1824, 88.9150695801, -34.2973, -20.7413, -75.6329
4, 84.7264404297, 45.9108, -16.0341, -64.2747, 35.3416595459, 19.2288, -25.6734, -16.7344, 35.6870536804, 12.4538, -32.5073, -10.2917, 42.1380958557, -3.02363, -39.1118, -17.187, 36.2621879578, -13.2722, -34.0628, -7.70738, 66.2901611328, 49.9312, -10.4636, -35.9021, 98.8932037354, 46.1669, -2.69516, -83.5795, 103.249916077, 26.9382, -12.5594, -94.9626, 97.2038955688, -0.518188, -15.6531, -92.1829, 88.9151535034, -34.318, -20.7058, -75.6331
4, 84.7294616699, 45.9028, -16.0461, -64.2764, 35.3564338684, 19.2164, -25.6873, -16.7482, 35.6897354126, 12.449, -32.5118, -10.2876, 42.1228752136, -3.03867, -39.1031, -17.1688, 36.2509994507, -13.2891, -34.0501, -7.69043, 66.2738571167, 49.9234, -10.4578, -35.9071, 98.895401001, 46.1551, -2.71539, -83.5859, 103.250701904, 26.9181, -12.565, -94.9672, 97.2039108276, -0.541725, -15.6377, -92.1852, 88.9141845703, -34.3407, -20.6778, -75.6293
4, 84.7364578247, 45.8988, -16.051, -64.2795, 35.3654975891, 19.2022, -25.6999, -16.7585, 35.7066879272, 12.4357, -32.5228, -10.3022, 42.109790802, -3.05427, -39.0968, -17.1502, 36.2358322144, -13.3037, -34.0368, -7.67145, 66.2597045898, 49.9078, -10.466, -35.9194, 98.9113464355, 46.1275, -2.71458, -83.609, 103.252182007, 26.8835, -12.5705, -94.976, 97.2035140991, -0.579811, -15.6145, -92.1881, 88.9159240723, -34.3843, -20.6251, -75.6248
4, 84.7543563843, 45.9025, -16.0487, -64.2869, 35.375289917, 19.1842, -25.7136, -16.7726, 35.7171096802, 12.4176, -32.5317, -10.3174, 42.0919647217, -3.07186, -39.0873, -17.128, 36.2175483704, -13.3185, -34.0214, -7.65065, 66.2523574829, 49.905, -10.4808, -35.9179, 98.9206619263, 46.1207, -2.74886, -83.6162, 103.255706787, 26.8684, -12.5922, -94.9776, 97.2050170898, -0.600533, -15.6023, -92.1895, 88.9164581299, -34.4143, -20.5757, -75.6247
4, 84.7749176025, 45.9009, -16.0542, -64.2988, 35.386138916, 19.161, -25.731, -16.7894, 35.7324943542, 12.3971, -32.5445, -10.3333, 42.068649292, -3.09135, -39.0765, -17.098, 36.1933860779, -13.3304, -34.0043, -7.62165, 66.2390213013, 49.8793, -10.5421, -35.9271, 98.936050415, 46.1025, -2.77385, -83.6336, 103.269836426, 26.841, -12.5944, -94.9902, 97.2046279907, -0.634399, -15.5828, -92.1916, 88.9176101685, -34.4582, -20.5067, -75.624
4, 84.7936630249, 45.923, -16.0531, -64.295, 35.3958892822, 19.1356, -25.7488, -16.807, 35.7506942749, 12.364, -32.5593, -10.366, 42.0444335938, -3.11886, -39.0564, -17.087, 36.1521759033, -13.3412, -33.9719, -7.59971, 66.2262039185, 49.867, -10.5718, -35.928, 98.9643630981, 46.0939, -2.74152, -83.6559, 103.283843994, 26.8247, -12.577, -95.0025, 97.2046432495, -0.65052, -15.553, -92.1955, 88.9174041748, -34.484, -20.4395, -75.6301
4, 84.813331604, 45.9559, -16.0573, -64.2832, 35.4055557251, 19.1174, -25.7652, -16.8176, 35.7405166626, 12.3603, -32.5567, -10.3528, 42.0215568542, -3.13753, -39.0392, -17.0723, 36.1085472107, -13.3431, -33.9414, -7.57131, 66.2105636597, 49.8515, -10.6013, -35.9296, 98.9947814941, 46.0785, -2.69794, -83.6843, 103.294364929, 26.805, -12.5679, -95.0132, 97.204208374, -0.669724, -15.5302, -92.1981, 88.9175338745, -34.5116, -20.3803, -75.6335
4, 84.8331985474, 45.9694, -16.0682, -64.2847, 35.4151191711, 19.1048, -25.7785, -16.8273, 35.7301940918, 12.3706, -32.5511, -10.3315, 41.9844322205, -3.13418, -39.0242, -17.0269, 36.0807266235, -13.3397, -33.9267, -7.53993, 66.188911438, 49.8155, -10.6398, -35.9507, 99.0245666504, 46.0384, -2.66202, -83.7265, 103.302818298, 26.7556, -12.569, -95.0301, 97.2033081055, -0.720085, -15.5168, -92.1986, 88.9177703857, -34.5652, -20.3286, -75.6229
4, 84.8567504883, 45.9936, -16.0868, -64.2797, 35.4243507385, 19.0923, -25.7945, -16.8325, 35.7334594727, 12.3682, -32.5562, -10.3246, 41.9340515137, -3.12593, -39.0051, -16.9662, 36.0443687439, -13.3318, -33.9085, -7.49708, 66.1849746704, 49.7806, -10.6703, -35.988, 99.0450820923, 45.9803, -2.61824, -83.7736, 103.307762146, 26.6853, -12.545, -95.0546, 97.2025375366, -0.790855, -15.4748, -92.2036, 88.9182357788, -34.6355, -20.2578, -75.6098
4, 84.8874893188, 46.0325, -16.0808, -64.2757, 35.4273147583, 19.081, -25.8049, -16.8355, 35.7531204224, 12.3574, -32.5653, -10.3514, 41.8801345825, -3.1146, -38.9813, -16.905, 36.0091285706, -13.3297, -33.8871, -7.46391, 66.1807098389, 49.785, -10.6377, -35.9894, 99.0457611084, 45.9857, -2.56573, -83.7732, 103.303413391, 26.7085, -12.5195, -95.0473, 97.2008514404, -0.773232, -15.4522, -92.2055, 88.9186553955, -34.6224, -20.249, -75.6183
4, 84.9087142944, 46.0614, -16.0556, -64.2774, 35.4338111877, 19.0747, -25.8105, -16.8443, 35.7726783752, 12.3514, -32.5698, -10.3879, 41.8352928162, -3.10058, -38.9572, -16.8624, 35.9685974121, -13.3163, -33.8645, -7.43395, 66.1730422974, 49.7828, -10.6177, -35.9943, 99.0456314087, 45.986, -2.51686, -83.7745, 103.300895691, 26.72, -12.4846, -95.0461, 97.1943740845, -0.754135, -15.4407, -92.2015, 88.9190292358, -34.6159, -20.2331, -75.6256
4, 84.9250564575, 46.0754, -16.0268, -64.2871, 35.4425849915, 19.0669, -25.8171, -16.8559, 35.7753715515, 12.3543, -32.5691, -10.3905, 41.7964859009, -3.09291, -38.9352, -16.8279, 35.9308586121, -13.3032, -33.8439, -7.40368, 66.1806640625, 49.7901, -10.6073, -35.9982, 99.0445861816, 45.987, -2.48227, -83.7745, 103.291183472, 26.7421, -12.4827, -95.0319, 97.1884231567, -0.737869, -15.4305, -92.1978, 88.9167861938, -34.6077, -20.2278, -75.6289
4, 84.9410552979, 46.0973, -16.0091, -64.2884, 35.4518585205, 19.0592, -25.8268, -16.8631, 35.7885513306, 12.3511, -32.5745, -10.4042, 41.755947113, -3.08358, -38.9134, -16.7876, 35.9093208313, -13.3042, -33.828, -7.39002, 66.182220459, 49.7906, -10.6006, -36.004, 99.0443954468, 45.9815, -2.45164, -83.7783, 103.277900696, 26.7616, -12.4958, -95.0137, 97.181968689, -0.728485, -15.4217, -92.1934, 88.9123382568, -34.6036, -20.22, -75.6294
4, 84.9706497192, 46.1497, -15.9633, -64.2852, 35.4575843811, 19.0523, -25.8346, -16.8671, 35.8046417236, 12.3477, -32.5815, -10.4192, 41.7153091431, -3.07615, -38.8909, -16.7482, 35.8888969421, -13.3074, -33.8119, -7.37993, 66.1827392578, 49.7885, -10.6061, -36.008, 99.0431442261, 45.9806, -2.43765, -83.7786, 103.268936157, 26.7757, -12.5025, -95.0009, 97.17918396, -0.726906, -15.3982, -92.1945, 88.9103088379, -34.6059, -20.1928, -75.6338
4, 85.0071105957, 46.2122, -15.9126, -64.2819, 35.4651908875, 19.0462, -25.8432, -16.8712, 35.8176078796, 12.3451, -32.5876, -10.4294, 41.6826286316, -3.07547, -38.871, -16.7201, 35.866859436, -13.3099, -33.7949, -7.36947, 66.1824874878, 49.7869, -10.6184, -36.0085, 99.0389328003, 45.9884, -2.44547, -83.7715, 103.269012451, 26.7756, -12.4839, -95.0031, 97.1799163818, -0.726639, -15.3708, -92.1985, 88.8993148804, -34.5921, -20.1882, -75.6329
5, 64.7438812256, -46.9441, -28.16, -31.9453, 52.5200119019, -35.2354, -35.3367, -16.0269, 55.6484184265, -31.1905, -42.8566, -14.1011, 50.7113838196, -16.6923, -46.3189, -4.70559, 43.8186225891, -1.38769, -42.3086, -5.89465, 70.1180343628, 43.1124, -39.9445, -31.1254, 96.5391540527, 36.7721, -2.57254, -85.655, 102.040901184, 17.1908, -12.5731, -95.976, 97.017539978, -10.0134, -8.81758, -92.2813, 87.9832077026, -41.9253, -11.4024, -72.6252
5, 64.6972045898, -46.8013, -28.1913, -32.0504, 52.5231552124, -35.1841, -35.341, -16.1434, 55.6478233337, -31.1325, -42.8654, -14.2108, 50.7352371216, -16.6676, -46.3385, -4.72939, 43.7857589722, -1.43252, -42.3162, -5.73787, 70.1158294678, 43.255, -39.9001, -30.9756, 96.5438232422, 36.9841, -2.49716, -85.571, 102.057739258, 17.4406, -12.5448, -95.954, 97.0282287598, -9.76051, -8.8662, -92.3198, 88.0103607178, -41.7355, -11.495, -72.7513
5, 64.6593475342, -46.8211, -28.1686, -31.9767, 52.5261611938, -35.2358, -35.3044, -16.1241, 55.643825531, -31.1766, -42.8395, -14.1951, 50.7695198059, -16.7186, -46.3466, -4.62893, 43.788734436, -1.52061, -42.3279, -5.69408, 70.1136703491, 43.3256, -39.8191, -30.9728, 96.5507049561, 36.9884, -2.3163, -85.581, 102.072547913, 17.463, -12.4225, -95.9832, 97.05027771, -9.75988, -8.79002, -92.3537, 88.0441665649, -41.7345, -11.5062, -72.7883
5, 64.611328125, -46.8131, -28.1856, -31.8955, 52.5289916992, -35.2681, -35.2916, -16.0942, 55.6441612244, -31.2013, -42.833, -14.1711, 50.7969169617, -16.7388, -46.367, -4.43132, 43.8007507324, -1.57119, -42.3408, -5.67235, 70.1116027832, 43.3707, -39.833, -30.8837, 96.5540390015, 37.1042, -2.2776, -85.5362, 102.077842712, 17.6081, -12.4256, -95.966, 97.0735168457, -9.65839, -8.77036, -92.3932, 88.0743255615, -41.6526, -11.5041, -72.8705
5, 64.5586013794, -46.8713, -28.2865, -31.6387, 52.5316390991, -35.3467, -35.314, -15.8833, 55.6415481567, -31.2742, -42.8572, -13.9387, 50.8220863342, -16.8025, -46.3827, -4.17122, 43.8040733337, -1.66595, -42.3726, -5.45656, 70.1096343994, 43.4203, -39.8264, -30.8148, 96.5546722412, 37.1803, -2.24698, -85.5063, 102.085380554, 17.7006, -12.4121, -95.9626, 97.0962600708, -9.59789, -8.75452, -92.4277, 88.1038665771, -41.604, -11.5336, -72.9275
5, 64.5039596558, -46.8515, -28.3966, -31.4849, 52.5341644287, -35.3499, -35.3629, -15.7789, 55.6273498535, -31.2504, -42.9103, -13.8133, 50.8524246216, -16.7743, -46.429, -3.75797, 43.809463501, -1.66912, -42.3919, -5.36409, 70.1077346802, 43.5623, -39.7762, -30.6713, 96.5525741577, 37.3129, -2.26558, -85.4485, 102.093589783, 17.8763, -12.4918, -95.9313, 97.1107788086, -9.45014, -8.89014, -92.4496, 88.1348419189, -41.4948, -11.7266, -72.9945
5, 64.449546814, -46.8282, -28.4647, -31.3752, 52.5366096497, -35.352, -35.3922, -15.7202, 55.6209564209, -31.2343, -42.9418, -13.749, 50.877040863, -16.761, -46.4558, -3.67527, 43.7736091614, -1.71718, -42.4044, -5.04208, 70.1058807373, 43.6432, -39.7492, -30.5838, 96.5528945923, 37.3735, -2.26042, -85.4242, 102.101348877, 17.9602, -12.5328, -95.9218, 97.126449585, -9.38145, -8.95966, -92.4702, 88.1705169678, -41.4618, -11.8346, -73.0359
5, 64.3918838501, -46.76, -28.3921, -31.4548, 52.5389022827, -35.3577, -35.3365, -15.8429, 55.6199226379, -31.2399, -42.8962, -13.8828, 50.8928947449, -16.7898, -46.4486, -3.75679, 43.7730331421, -1.78557, -42.4047, -5.04411, 70.1040878296, 43.6976, -39.7064, -30.5544, 96.5536117554, 37.3954, -2.18262, -85.4188, 102.110923767, 17.9958, -12.4649, -95.9378, 97.1519165039, -9.3709, -8.90735, -92.5046, 88.2055511475, -41.4628, -11.8529, -73.0719
5, 64.3448867798, -46.7169, -28.2799, -31.5488, 52.5411262512, -35.3513, -35.2745, -16.0055, 55.6196479797, -31.2257, -42.8452, -14.0774, 50.9187049866, -16.7826, -46.4596, -3.7009, 43.7796173096, -1.80241, -42.3923, -5.19818, 70.1023483276, 43.6602, -39.764, -30.5259, 96.5549621582, 37.373, -2.22681, -85.43, 102.129425049, 17.9428, -12.4478, -95.9706, 97.1751174927, -9.42346, -8.88794, -92.528, 88.2486877441, -41.5395, -11.8248, -73.0797
5, 64.2736587524, -46.6543, -28.2141, -31.5978, 52.5432662964, -35.3463, -35.2291, -16.1264, 55.6143951416, -31.2081, -42.8128, -14.2138, 50.9485626221, -16.7831, -46.4726, -3.73792, 43.7778015137, -1.83898, -42.3872, -5.22799, 70.1006774902, 43.6508, -39.7792, -30.5126, 96.5577697754, 37.3517, -2.18884, -85.4439, 102.153236389, 17.8901, -12.3471, -96.0183, 97.19190979, -9.45502, -8.84393, -92.5511, 88.2924880981, -41.6056, -11.7811, -73.0973
5, 64.2202911377, -46.625, -28.1653, -31.6075, 52.5451126099, -35.3543, -35.1937, -16.1948, 55.5913925171, -31.1933, -42.7948, -14.2641, 50.9638175964, -16.7938, -46.473, -3.81119, 43.7856063843, -1.87041, -42.3868, -5.27522, 70.0991821289, 43.6651, -39.765, -30.5046, 96.5600357056, 37.3409, -2.11578, -85.4536, 102.171058655, 17.865, -12.2377, -96.0569, 97.2056274414, -9.47095, -8.78778, -92.5739, 88.3180541992, -41.6344, -11.7644, -73.1151
5, 64.1760253906, -46.6013, -28.1036, -31.631, 52.547088623, -35.3736, -35.146, -16.2656, 55.5834274292, -31.2068, -42.7588, -14.335, 50.9876594543, -16.8298, -46.4774, -3.71865, 43.7873001099, -1.92552, -42.3845, -5.30217, 70.0975875854, 43.7028, -39.7572, -30.454, 96.5649185181, 37.3993, -2.03282, -85.4351, 102.185806274, 17.9299, -12.1506, -96.074, 97.2204055786, -9.41113, -8.73302, -92.606, 88.3465957642, -41.6065, -11.7438, -73.1698
5, 64.1192779541, -46.5765, -28.2132, -31.4885, 52.5489578247, -35.3865, -35.1911, -16.1487, 55.5799484253, -31.2134, -42.8032, -14.1869, 51.0102806091, -16.8516, -46.4998, -3.51549, 43.7825050354, -1.97418, -42.4072, -5.09158, 70.0960693359, 43.6529, -39.7941, -30.4711, 96.5683822632, 37.2776, -2.03273, -85.4924, 102.20098877, 17.7844, -12.13, -96.1217, 97.2331924438, -9.5472, -8.73924, -92.61, 88.3585586548, -41.7171, -11.7715, -73.1218
5, 64.0310668945, -46.5198, -28.2754, -31.3975, 52.5507164001, -35.3719, -35.2213, -16.1237, 55.5792007446, -31.1874, -42.8326, -14.1582, 51.0277938843, -16.828, -46.5233, -3.47487, 43.7887611389, -1.96415, -42.4164, -5.06655, 70.0946044922, 43.7006, -39.8559, -30.3155, 96.5682067871, 37.3445, -2.19638, -85.4608, 102.204269409, 17.8634, -12.3151, -96.0935, 97.2391662598, -9.46397, -8.96057, -92.6094, 88.3740158081, -41.6698, -11.9716, -73.1393
5, 63.9362411499, -46.488, -28.2711, -31.3181, 52.5529708862, -35.3711, -35.2164, -16.147, 55.5782585144, -31.1739, -42.8322, -14.1939, 51.055267334, -16.8197, -46.5451, -3.4554, 43.8027305603, -1.97181, -42.4219, -5.10398, 70.0927276611, 43.7443, -39.9311, -30.1451, 96.5674667358, 37.4297, -2.38437, -85.4201, 102.210502625, 17.9434, -12.475, -96.0727, 97.2509613037, -9.37912, -9.15846, -92.6186, 88.4101486206, -41.6491, -12.1419, -73.1685
5, 63.905582428, -46.5003, -28.2783, -31.2468, 52.554058075, -35.4118, -35.2008, -16.0974, 55.5789527893, -31.2189, -42.8208, -14.1352, 51.072052002, -16.8774, -46.5432, -3.3347, 43.8139762878, -2.04263, -42.4377, -5.00108, 70.091796875, 43.7875, -39.937, -30.0705, 96.5690612793, 37.4966, -2.41939, -85.3918, 102.217338562, 18.002, -12.4687, -96.0731, 97.2586288452, -9.31629, -9.19763, -92.6331, 88.4296951294, -41.6209, -12.2002, -73.1991
5, 63.861164093, -46.4967, -28.2905, -31.1728, 52.5556373596, -35.4557, -35.1812, -16.0518, 55.5814743042, -31.2668, -42.8071, -14.0863, 51.1049385071, -16.9489, -46.5481, -3.17441, 43.8341445923, -2.12379, -42.4581, -4.90496, 70.0904693604, 43.8236, -39.9401, -30.0079, 96.5701065063, 37.5341, -2.43378, -85.3773, 102.217514038, 18.0394, -12.4709, -96.0736, 97.2789916992, -9.30807, -9.17036, -92.6622, 88.4579849243, -41.629, -12.237, -73.2242
5, 63.8208122253, -46.4983, -28.2965, -31.1013, 52.5571479797, -35.5002, -35.1579, -16.0121, 55.5836181641, -31.3147, -42.7902, -14.0463, 51.1492843628, -17.0235, -46.5583, -2.99491, 43.8531570435, -2.2036, -42.4763, -4.81885, 70.0891647339, 43.8376, -39.9378, -29.9849, 96.5703582764, 37.5084, -2.40421, -85.3915, 102.216957092, 18.02, -12.457, -96.0855, 97.2961349487, -9.35934, -9.11223, -92.6866, 88.5031509399, -41.7111, -12.207, -73.2337
5, 63.7691917419, -46.5067, -28.3178, -30.9912, 52.5586013794, -35.5565, -35.1374, -15.9395, 55.58801651, -31.3754, -42.7764, -13.9738, 51.1856651306, -17.1055, -46.5603, -2.86213, 43.8802146912, -2.29598, -42.5005, -4.71176, 70.0879058838, 43.8573, -39.9302, -29.9607, 96.5697479248, 37.4851, -2.36835, -85.4041, 102.214561462, 18.0079, -12.4372, -96.0956, 97.2992248535, -9.38461, -9.11076, -92.6961, 88.5338516235, -41.7702, -12.1962, -73.2419
5, 63.6972122192, -46.4791, -28.3643, -30.8837, 52.5600128174, -35.5923, -35.1293, -15.8847, 55.588886261, -31.4113, -42.7724, -13.9154, 51.2226753235, -17.1586, -46.5715, -2.7504, 43.9271736145, -2.37226, -42.5329, -4.66409, 70.0866775513, 43.8774, -39.9231, -29.9353, 96.5659866333, 37.4592, -2.3143, -85.4163, 102.213043213, 17.9947, -12.4065, -96.1078, 97.2953414917, -9.37737, -9.15701, -92.6942, 88.5530776978, -41.8053, -12.1997, -73.2506
